doctor_id,specialty,scheduled_date,hour_of_day,day_of_week,week_of_year,is_holiday,is_day_after_holiday,is_ramadan,season,patient_count,lag_1w,lag_2w,roll_4w_avg
3,general,2024-08-27,12,1,35,False,False,False,heat_season,1,1.0,2.0,1.5714285714285714
3,general,2024-08-27,13,1,35,False,False,False,heat_season,1,1.0,,1.5
3,general,2024-08-27,16,1,35,False,False,False,heat_season,2,3.0,1.0,1.6785714285714286
3,general,2024-08-27,17,1,35,False,False,False,heat_season,1,2.0,5.0,1.8928571428571428
3,general,2024-08-27,18,1,35,False,False,False,heat_season,2,2.0,2.0,1.8214285714285714
3,general,2024-08-28,9,2,35,False,False,False,heat_season,1,2.0,,1.8571428571428572
3,general,2024-08-28,10,2,35,False,False,False,heat_season,1,1.0,,1.6428571428571428
3,general,2024-08-28,11,2,35,False,False,False,heat_season,1,4.0,,1.6428571428571428
3,general,2024-08-28,13,2,35,False,False,False,heat_season,1,1.0,,1.4642857142857142
3,general,2024-08-28,15,2,35,False,False,False,heat_season,4,2.0,,1.9642857142857142
3,general,2024-08-28,16,2,35,False,False,False,heat_season,2,,,1.6785714285714286
3,general,2024-08-28,19,2,35,False,False,False,heat_season,1,,,1.2857142857142858
3,general,2024-08-29,10,3,35,False,False,False,heat_season,2,2.0,1.0,1.6071428571428572
3,general,2024-08-29,11,3,35,False,False,False,heat_season,1,,5.0,1.6428571428571428
3,general,2024-08-29,12,3,35,False,False,False,heat_season,1,3.0,1.0,1.5714285714285714
3,general,2024-08-29,13,3,35,False,False,False,heat_season,2,,,1.3928571428571428
3,general,2024-08-29,15,3,35,False,False,False,heat_season,1,,3.0,2.0357142857142856
3,general,2024-08-29,16,3,35,False,False,False,heat_season,1,2.0,,1.75
3,general,2024-08-29,18,3,35,False,False,False,heat_season,2,1.0,2.0,1.8214285714285714
3,general,2024-08-29,19,3,35,False,False,False,heat_season,1,1.0,,1.2142857142857142
3,general,2024-08-30,9,4,35,False,False,False,heat_season,4,2.0,2.0,1.8928571428571428
3,general,2024-08-30,15,4,35,False,False,False,heat_season,2,1.0,,1.9285714285714286
3,general,2024-08-30,17,4,35,False,False,False,heat_season,3,3.0,3.0,1.9285714285714286
3,general,2024-08-31,9,5,35,False,False,False,heat_season,2,1.0,1.0,1.8214285714285714
3,general,2024-08-31,15,5,35,False,False,False,heat_season,1,,2.0,1.9285714285714286
3,general,2024-08-31,17,5,35,False,False,False,heat_season,2,2.0,,1.8928571428571428
3,general,2024-08-31,19,5,35,False,False,False,heat_season,1,,,1.1785714285714286
3,general,2024-09-01,12,6,35,False,False,False,normal,1,1.0,,1.5714285714285714
3,general,2024-09-02,12,0,36,False,False,False,normal,1,,2.0,1.5357142857142858
3,general,2024-09-02,15,0,36,False,False,False,normal,1,1.0,1.0,1.9642857142857142
3,general,2024-09-02,16,0,36,False,False,False,normal,1,1.0,4.0,1.7857142857142858
3,general,2024-09-02,17,0,36,False,False,False,normal,2,,3.0,1.8928571428571428
3,general,2024-09-02,18,0,36,False,False,False,normal,6,1.0,,1.8571428571428572
3,general,2024-09-03,10,1,36,False,False,False,normal,3,1.0,2.0,1.6071428571428572
3,general,2024-09-03,13,1,36,False,False,False,normal,1,1.0,1.0,1.3928571428571428
3,general,2024-09-03,15,1,36,False,False,False,normal,1,,,1.9285714285714286
3,general,2024-09-03,17,1,36,False,False,False,normal,2,1.0,2.0,1.8571428571428572
3,general,2024-09-03,18,1,36,False,False,False,normal,4,2.0,2.0,1.8928571428571428
3,general,2024-09-03,19,1,36,False,False,False,normal,2,,,1.1785714285714286
3,general,2024-09-04,9,2,36,False,False,False,normal,2,1.0,2.0,1.8214285714285714
3,general,2024-09-04,10,2,36,False,False,False,normal,2,1.0,1.0,1.5714285714285714
3,general,2024-09-04,11,2,36,False,False,False,normal,2,1.0,4.0,1.5714285714285714
3,general,2024-09-04,12,2,36,False,False,False,normal,3,,,1.6071428571428572
3,general,2024-09-04,15,2,36,False,False,False,normal,1,4.0,2.0,1.9285714285714286
3,general,2024-09-04,16,2,36,False,False,False,normal,1,2.0,,1.8214285714285714
3,general,2024-09-04,17,2,36,False,False,False,normal,2,,1.0,1.9285714285714286
3,general,2024-09-05,9,3,36,False,False,False,normal,3,,,1.7857142857142858
3,general,2024-09-05,10,3,36,False,False,False,normal,1,2.0,2.0,1.5714285714285714
3,general,2024-09-05,12,3,36,False,False,False,normal,2,1.0,3.0,1.6071428571428572
3,general,2024-09-05,14,3,36,False,False,False,normal,2,,,1.3571428571428572
3,general,2024-09-05,15,3,36,False,False,False,normal,2,1.0,,2.0
3,general,2024-09-05,16,3,36,False,False,False,normal,1,1.0,2.0,1.7142857142857142
3,general,2024-09-05,19,3,36,False,False,False,normal,1,1.0,1.0,1.2142857142857142
3,general,2024-09-06,9,4,36,False,False,False,normal,1,4.0,2.0,1.8928571428571428
3,general,2024-09-06,10,4,36,False,False,False,normal,1,,1.0,1.6428571428571428
3,general,2024-09-06,11,4,36,False,False,False,normal,2,,3.0,1.6428571428571428
3,general,2024-09-06,12,4,36,False,False,False,normal,1,,,1.6071428571428572
3,general,2024-09-06,15,4,36,False,False,False,normal,1,2.0,1.0,1.9642857142857142
3,general,2024-09-06,16,4,36,False,False,False,normal,1,,1.0,1.6785714285714286
3,general,2024-09-06,17,4,36,False,False,False,normal,2,3.0,3.0,1.9285714285714286
3,general,2024-09-07,9,5,36,False,False,False,normal,1,2.0,1.0,1.8928571428571428
3,general,2024-09-07,10,5,36,False,False,False,normal,1,,1.0,1.6071428571428572
3,general,2024-09-07,11,5,36,False,False,False,normal,2,,,1.75
3,general,2024-09-07,15,5,36,False,False,False,normal,1,1.0,,1.9642857142857142
3,general,2024-09-08,16,6,36,False,False,False,normal,1,,,1.6785714285714286
3,general,2024-09-09,9,0,37,False,False,False,normal,1,,5.0,1.8928571428571428
3,general,2024-09-09,11,0,37,False,False,False,normal,2,,3.0,1.7142857142857142
3,general,2024-09-09,12,0,37,False,False,False,normal,2,1.0,,1.5714285714285714
3,general,2024-09-09,13,0,37,False,False,False,normal,1,,1.0,1.3928571428571428
3,general,2024-09-09,14,0,37,False,False,False,normal,3,,,1.3571428571428572
3,general,2024-09-09,15,0,37,False,False,False,normal,1,1.0,1.0,1.8928571428571428
3,general,2024-09-09,16,0,37,False,False,False,normal,1,1.0,1.0,1.6785714285714286
3,general,2024-09-09,17,0,37,False,False,False,normal,1,2.0,,1.8571428571428572
3,general,2024-09-09,19,0,37,False,False,False,normal,1,,,1.2142857142857142
3,general,2024-09-10,10,1,37,False,False,False,normal,1,3.0,1.0,1.6071428571428572
3,general,2024-09-10,11,1,37,False,False,False,normal,1,,,1.75
3,general,2024-09-10,16,1,37,False,False,False,normal,1,,2.0,1.6428571428571428
3,general,2024-09-10,17,1,37,False,False,False,normal,4,2.0,1.0,1.8214285714285714
3,general,2024-09-10,18,1,37,False,False,False,normal,2,4.0,2.0,1.8928571428571428
3,general,2024-09-10,19,1,37,False,False,False,normal,1,2.0,,1.1785714285714286
3,general,2024-09-11,9,2,37,False,False,False,normal,1,2.0,1.0,2.0
3,general,2024-09-11,10,2,37,False,False,False,normal,1,2.0,1.0,1.6071428571428572
3,general,2024-09-11,11,2,37,False,False,False,normal,2,2.0,1.0,1.75
3,general,2024-09-11,15,2,37,False,False,False,normal,2,1.0,4.0,1.8571428571428572
3,general,2024-09-11,16,2,37,False,False,False,normal,1,1.0,2.0,1.6428571428571428
3,general,2024-09-11,17,2,37,False,False,False,normal,1,2.0,,1.8214285714285714
3,general,2024-09-11,18,2,37,False,False,False,normal,3,,,1.8928571428571428
3,general,2024-09-12,9,3,37,False,False,False,normal,3,3.0,,1.9642857142857142
3,general,2024-09-12,11,3,37,False,False,False,normal,2,,1.0,1.75
3,general,2024-09-12,14,3,37,False,False,False,normal,2,2.0,,1.2857142857142858
3,general,2024-09-12,15,3,37,False,False,False,normal,1,2.0,1.0,1.7857142857142858
3,general,2024-09-12,16,3,37,False,False,False,normal,1,1.0,1.0,1.6428571428571428
3,general,2024-09-12,17,3,37,False,False,False,normal,2,,,1.8571428571428572
3,general,2024-09-12,18,3,37,False,False,False,normal,1,,2.0,1.8928571428571428
3,general,2024-09-13,9,4,37,False,False,False,normal,2,1.0,4.0,1.9642857142857142
3,general,2024-09-13,10,4,37,False,False,False,normal,2,1.0,,1.6785714285714286
3,general,2024-09-13,12,4,37,False,False,False,normal,3,1.0,,1.5714285714285714
3,general,2024-09-13,13,4,37,False,False,False,normal,1,,,1.3928571428571428
3,general,2024-09-13,16,4,37,False,False,False,normal,1,1.0,,1.6071428571428572
3,general,2024-09-13,17,4,37,False,False,False,normal,1,2.0,3.0,1.8928571428571428
3,general,2024-09-13,18,4,37,False,False,False,normal,1,,,1.75
3,general,2024-09-14,9,5,37,False,False,False,normal,2,1.0,2.0,2.0
3,general,2024-09-14,11,5,37,False,False,False,normal,1,2.0,,1.7857142857142858
3,general,2024-09-14,16,5,37,False,False,False,normal,1,,,1.5714285714285714
3,general,2024-09-14,17,5,37,False,False,False,normal,1,,2.0,1.9285714285714286
3,general,2024-09-14,18,5,37,False,False,False,normal,1,,,1.7142857142857142
3,general,2024-09-16,9,0,38,False,True,False,normal,3,1.0,,1.9642857142857142
3,general,2024-09-16,10,0,38,False,True,False,normal,3,,,1.6428571428571428
3,general,2024-09-16,12,0,38,False,True,False,normal,1,2.0,1.0,1.5714285714285714
3,general,2024-09-16,13,0,38,False,True,False,normal,2,1.0,,1.3928571428571428
3,general,2024-09-16,14,0,38,False,True,False,normal,1,3.0,,1.2857142857142858
3,general,2024-09-16,15,0,38,False,True,False,normal,2,1.0,1.0,1.7142857142857142
3,general,2024-09-16,16,0,38,False,True,False,normal,3,1.0,1.0,1.5357142857142858
3,general,2024-09-16,17,0,38,False,True,False,normal,1,1.0,2.0,1.9285714285714286
3,general,2024-09-16,19,0,38,False,True,False,normal,2,1.0,,1.1785714285714286
3,general,2024-09-17,9,1,38,False,False,False,normal,2,,,1.9642857142857142
3,general,2024-09-17,11,1,38,False,False,False,normal,2,1.0,,1.8214285714285714
3,general,2024-09-17,15,1,38,False,False,False,normal,1,,1.0,1.75
3,general,2024-09-17,16,1,38,False,False,False,normal,1,1.0,,1.4642857142857142
3,general,2024-09-17,17,1,38,False,False,False,normal,3,4.0,2.0,1.9285714285714286
3,general,2024-09-17,19,1,38,False,False,False,normal,2,1.0,2.0,1.1785714285714286
3,general,2024-09-18,9,2,38,False,False,False,normal,3,1.0,2.0,1.9642857142857142
3,general,2024-09-18,13,2,38,False,False,False,normal,1,,,1.3928571428571428
3,general,2024-09-18,14,2,38,False,False,False,normal,2,,,1.25
3,general,2024-09-18,15,2,38,False,False,False,normal,1,2.0,1.0,1.7142857142857142
3,general,2024-09-18,16,2,38,False,False,False,normal,3,1.0,1.0,1.4285714285714286
3,general,2024-09-18,17,2,38,False,False,False,normal,1,1.0,2.0,2.0
3,general,2024-09-19,10,3,38,False,False,False,normal,2,,1.0,1.6428571428571428
3,general,2024-09-19,13,3,38,False,False,False,normal,1,,,1.3928571428571428
3,general,2024-09-19,14,3,38,False,False,False,normal,1,2.0,2.0,1.25
3,general,2024-09-19,15,3,38,False,False,False,normal,1,1.0,2.0,1.6428571428571428
3,general,2024-09-19,16,3,38,False,False,False,normal,4,1.0,1.0,1.4285714285714286
3,general,2024-09-19,17,3,38,False,False,False,normal,1,2.0,,1.9642857142857142
3,general,2024-09-19,18,3,38,False,False,False,normal,1,1.0,,1.8928571428571428
3,general,2024-09-19,19,3,38,False,False,False,normal,1,,1.0,1.1428571428571428
3,general,2024-09-20,9,4,38,False,False,False,normal,1,2.0,1.0,1.9642857142857142
3,general,2024-09-20,10,4,38,False,False,False,normal,1,2.0,1.0,1.6428571428571428
3,general,2024-09-20,11,4,38,False,False,False,normal,1,,2.0,1.8571428571428572
3,general,2024-09-20,13,4,38,False,False,False,normal,2,1.0,,1.4285714285714286
3,general,2024-09-20,16,4,38,False,False,False,normal,2,1.0,1.0,1.4285714285714286
3,general,2024-09-20,17,4,38,False,False,False,normal,1,1.0,2.0,2.0
3,general,2024-09-20,18,4,38,False,False,False,normal,1,1.0,,2.0
3,general,2024-09-21,10,5,38,False,False,False,normal,1,,1.0,1.6071428571428572
3,general,2024-09-21,12,5,38,False,False,False,normal,1,,,1.5357142857142858
3,general,2024-09-21,14,5,38,False,False,False,normal,1,,,1.2142857142857142
3,general,2024-09-21,15,5,38,False,False,False,normal,1,,1.0,1.6071428571428572
3,general,2024-09-21,16,5,38,False,False,False,normal,2,1.0,,1.3571428571428572
3,general,2024-09-21,18,5,38,False,False,False,normal,1,1.0,,2.0357142857142856
3,general,2024-09-22,12,6,38,False,False,False,normal,1,,,1.5357142857142858
3,general,2024-09-23,9,0,39,False,False,False,normal,1,3.0,1.0,2.0
3,general,2024-09-23,10,0,39,False,False,False,normal,5,3.0,,1.5714285714285714
3,general,2024-09-23,11,0,39,False,False,False,normal,1,,2.0,1.8928571428571428
3,general,2024-09-23,15,0,39,False,False,False,normal,1,2.0,1.0,1.6071428571428572
3,general,2024-09-23,16,0,39,False,False,False,normal,2,3.0,1.0,1.3571428571428572
3,general,2024-09-23,17,0,39,False,False,False,normal,2,1.0,1.0,1.9642857142857142
3,general,2024-09-23,18,0,39,False,False,False,normal,1,,,2.0
3,general,2024-09-24,9,1,39,False,False,False,normal,3,2.0,,2.0357142857142856
3,general,2024-09-24,10,1,39,False,False,False,normal,1,,1.0,1.4642857142857142
3,general,2024-09-24,11,1,39,False,False,False,normal,2,2.0,1.0,1.8928571428571428
3,general,2024-09-24,13,1,39,False,False,False,normal,1,,,1.3928571428571428
3,general,2024-09-24,15,1,39,False,False,False,normal,2,1.0,,1.6071428571428572
3,general,2024-09-24,16,1,39,False,False,False,normal,1,1.0,1.0,1.4285714285714286
3,general,2024-09-24,17,1,39,False,False,False,normal,2,3.0,4.0,1.9642857142857142
3,general,2024-09-24,19,1,39,False,False,False,normal,1,2.0,1.0,1.1785714285714286
3,general,2024-09-25,9,2,39,False,False,False,normal,1,3.0,1.0,2.0
3,general,2024-09-25,10,2,39,False,False,False,normal,1,,1.0,1.4642857142857142
3,general,2024-09-25,12,2,39,False,False,False,normal,1,,,1.4642857142857142
3,general,2024-09-25,15,2,39,False,False,False,normal,2,1.0,2.0,1.6071428571428572
3,general,2024-09-25,16,2,39,False,False,False,normal,3,3.0,1.0,1.4285714285714286
3,general,2024-09-25,17,2,39,False,False,False,normal,1,1.0,1.0,1.9285714285714286
3,general,2024-09-26,11,3,39,False,False,False,normal,6,,2.0,1.9285714285714286
3,general,2024-09-26,16,3,39,False,False,False,normal,1,4.0,1.0,1.5
3,general,2024-09-26,18,3,39,False,False,False,normal,3,1.0,1.0,2.0
3,general,2024-09-26,19,3,39,False,False,False,normal,2,1.0,,1.1785714285714286
3,general,2024-09-27,9,4,39,False,False,False,normal,3,1.0,2.0,2.0357142857142856
3,general,2024-09-27,10,4,39,False,False,False,normal,2,1.0,2.0,1.5
3,general,2024-09-27,11,4,39,False,False,False,normal,1,1.0,,1.9285714285714286
3,general,2024-09-27,13,4,39,False,False,False,normal,3,2.0,1.0,1.3928571428571428
3,general,2024-09-27,18,4,39,False,False,False,normal,1,1.0,1.0,2.0
3,general,2024-09-28,10,5,39,False,False,False,normal,3,1.0,,1.4642857142857142
3,general,2024-09-28,14,5,39,False,False,False,normal,1,1.0,,1.2142857142857142
3,general,2024-09-28,16,5,39,False,False,False,normal,2,2.0,1.0,1.5714285714285714
3,general,2024-09-28,17,5,39,False,False,False,normal,1,,1.0,1.9642857142857142
3,general,2024-09-29,16,6,39,False,False,False,normal,1,,,1.5714285714285714
3,general,2024-09-30,9,0,40,False,False,False,normal,1,1.0,3.0,2.0357142857142856
3,general,2024-09-30,10,0,40,False,False,False,normal,3,5.0,3.0,1.4642857142857142
3,general,2024-09-30,11,0,40,False,False,False,normal,1,1.0,,1.9285714285714286
3,general,2024-09-30,12,0,40,False,False,False,normal,2,,1.0,1.3928571428571428
3,general,2024-09-30,13,0,40,False,False,False,normal,2,,2.0,1.3928571428571428
3,general,2024-09-30,14,0,40,False,False,False,normal,2,,1.0,1.25
3,general,2024-09-30,18,0,40,False,False,False,normal,2,1.0,,1.9642857142857142
3,general,2024-09-30,19,0,40,False,False,False,normal,2,,2.0,1.1785714285714286
3,general,2024-10-01,9,1,40,False,False,False,flu_season,2,3.0,2.0,2.0
3,general,2024-10-01,10,1,40,False,False,False,flu_season,2,1.0,,1.4642857142857142
3,general,2024-10-01,13,1,40,False,False,False,flu_season,2,1.0,,1.2857142857142858
3,general,2024-10-01,14,1,40,False,False,False,flu_season,1,,,1.2857142857142858
3,general,2024-10-01,16,1,40,False,False,False,flu_season,2,1.0,1.0,1.6071428571428572
3,general,2024-10-01,17,1,40,False,False,False,flu_season,1,2.0,3.0,1.9642857142857142
3,general,2024-10-01,19,1,40,False,False,False,flu_season,1,1.0,2.0,1.1785714285714286
3,general,2024-10-02,9,2,40,False,False,False,flu_season,4,1.0,3.0,2.0
3,general,2024-10-02,10,2,40,False,False,False,flu_season,1,1.0,,1.6071428571428572
3,general,2024-10-02,11,2,40,False,False,False,flu_season,2,,,1.9642857142857142
3,general,2024-10-02,14,2,40,False,False,False,flu_season,1,,2.0,1.2857142857142858
3,general,2024-10-02,15,2,40,False,False,False,flu_season,2,2.0,1.0,1.6071428571428572
3,general,2024-10-02,18,2,40,False,False,False,flu_season,1,,,1.9642857142857142
3,general,2024-10-02,19,2,40,False,False,False,flu_season,1,,,1.2142857142857142
3,general,2024-10-03,9,3,40,False,False,False,flu_season,2,,,2.0
3,general,2024-10-03,10,3,40,False,False,False,flu_season,1,,2.0,1.6071428571428572
3,general,2024-10-03,11,3,40,False,False,False,flu_season,1,6.0,,1.9285714285714286
3,general,2024-10-03,12,3,40,False,False,False,flu_season,1,,,1.4285714285714286
3,general,2024-10-03,14,3,40,False,False,False,flu_season,2,,1.0,1.3214285714285714
3,general,2024-10-03,16,3,40,False,False,False,flu_season,3,1.0,4.0,1.6428571428571428
3,general,2024-10-03,17,3,40,False,False,False,flu_season,2,,1.0,1.9642857142857142
3,general,2024-10-03,18,3,40,False,False,False,flu_season,1,3.0,1.0,1.9285714285714286
3,general,2024-10-04,9,4,40,False,False,False,flu_season,1,3.0,1.0,2.0357142857142856
3,general,2024-10-04,10,4,40,False,False,False,flu_season,2,2.0,1.0,1.6071428571428572
3,general,2024-10-04,12,4,40,False,False,False,flu_season,2,,,1.5
3,general,2024-10-04,16,4,40,False,False,False,flu_season,1,,2.0,1.6428571428571428
3,general,2024-10-04,17,4,40,False,False,False,flu_season,2,,1.0,1.9642857142857142
3,general,2024-10-04,18,4,40,False,False,False,flu_season,3,1.0,1.0,1.9285714285714286
3,general,2024-10-04,19,4,40,False,False,False,flu_season,2,,,1.25
3,general,2024-10-05,9,5,40,False,False,False,flu_season,1,,,2.0
3,general,2024-10-05,12,5,40,False,False,False,flu_season,3,,1.0,1.4642857142857142
3,general,2024-10-05,15,5,40,False,False,False,flu_season,1,,1.0,1.5714285714285714
3,general,2024-10-05,16,5,40,False,False,False,flu_season,1,2.0,2.0,1.7142857142857142
3,general,2024-10-05,18,5,40,False,False,False,flu_season,1,,1.0,1.9285714285714286
3,general,2024-10-05,19,5,40,False,False,False,flu_season,2,,,1.25
3,general,2024-10-06,18,6,40,False,False,False,flu_season,1,,,2.0
3,general,2024-10-07,9,0,41,False,False,False,flu_season,1,1.0,1.0,2.0714285714285716
3,general,2024-10-07,10,0,41,False,False,False,flu_season,2,3.0,5.0,1.6428571428571428
3,general,2024-10-07,11,0,41,False,False,False,flu_season,4,1.0,1.0,1.8928571428571428
3,general,2024-10-07,12,0,41,False,False,False,flu_season,1,2.0,,1.4285714285714286
3,general,2024-10-07,14,0,41,False,False,False,flu_season,3,2.0,,1.2857142857142858
3,general,2024-10-07,15,0,41,False,False,False,flu_season,2,,1.0,1.5714285714285714
3,general,2024-10-07,16,0,41,False,False,False,flu_season,1,,2.0,1.6071428571428572
3,general,2024-10-07,18,0,41,False,False,False,flu_season,1,2.0,1.0,1.8928571428571428
3,general,2024-10-08,9,1,41,False,False,False,flu_season,2,2.0,3.0,2.0
3,general,2024-10-08,10,1,41,False,False,False,flu_season,2,2.0,1.0,1.7142857142857142
3,general,2024-10-08,11,1,41,False,False,False,flu_season,1,,2.0,1.8928571428571428
3,general,2024-10-08,13,1,41,False,False,False,flu_season,3,2.0,1.0,1.2857142857142858
3,general,2024-10-08,15,1,41,False,False,False,flu_season,1,,2.0,1.5714285714285714
3,general,2024-10-08,16,1,41,False,False,False,flu_season,2,2.0,1.0,1.5714285714285714
3,general,2024-10-08,18,1,41,False,False,False,flu_season,3,,,1.8571428571428572
3,general,2024-10-08,19,1,41,False,False,False,flu_season,1,1.0,1.0,1.2142857142857142
3,general,2024-10-09,10,2,41,False,False,False,flu_season,1,1.0,1.0,1.7857142857142858
3,general,2024-10-09,11,2,41,False,False,False,flu_season,2,2.0,,2.0357142857142856
3,general,2024-10-09,12,2,41,False,False,False,flu_season,1,,1.0,1.4285714285714286
3,general,2024-10-09,13,2,41,False,False,False,flu_season,2,,,1.25
3,general,2024-10-09,16,2,41,False,False,False,flu_season,4,,3.0,1.5357142857142858
3,general,2024-10-09,17,2,41,False,False,False,flu_season,2,,1.0,1.9285714285714286
3,general,2024-10-09,19,2,41,False,False,False,flu_season,1,1.0,,1.25
3,general,2024-10-10,9,3,41,False,False,False,flu_season,1,2.0,,2.0357142857142856
3,general,2024-10-10,11,3,41,False,False,False,flu_season,2,1.0,6.0,2.0357142857142856
3,general,2024-10-10,12,3,41,False,False,False,flu_season,1,1.0,,1.4285714285714286
3,general,2024-10-10,14,3,41,False,False,False,flu_season,2,2.0,,1.2857142857142858
3,general,2024-10-10,15,3,41,False,False,False,flu_season,3,,,1.5
3,general,2024-10-10,17,3,41,False,False,False,flu_season,2,2.0,,1.8214285714285714
3,general,2024-10-10,18,3,41,False,False,False,flu_season,4,1.0,3.0,1.7857142857142858
3,general,2024-10-11,10,4,41,False,False,False,flu_season,3,2.0,2.0,1.7857142857142858
3,general,2024-10-11,11,4,41,False,False,False,flu_season,1,,1.0,2.0357142857142856
3,general,2024-10-11,12,4,41,False,False,False,flu_season,2,2.0,,1.4642857142857142
3,general,2024-10-11,13,4,41,False,False,False,flu_season,1,,3.0,1.2857142857142858
3,general,2024-10-11,15,4,41,False,False,False,flu_season,2,,,1.5
3,general,2024-10-11,16,4,41,False,False,False,flu_season,1,1.0,,1.5714285714285714
3,general,2024-10-11,18,4,41,False,False,False,flu_season,2,3.0,1.0,1.75
3,general,2024-10-11,19,4,41,False,False,False,flu_season,1,2.0,,1.2857142857142858
3,general,2024-10-12,9,5,41,False,False,False,flu_season,2,1.0,,2.107142857142857
3,general,2024-10-12,10,5,41,False,False,False,flu_season,2,,3.0,1.75
3,general,2024-10-12,12,5,41,False,False,False,flu_season,1,3.0,,1.4285714285714286
3,general,2024-10-12,15,5,41,False,False,False,flu_season,1,1.0,,1.5357142857142858
3,general,2024-10-12,17,5,41,False,False,False,flu_season,1,,1.0,1.8214285714285714
3,general,2024-10-13,9,6,41,False,False,False,flu_season,1,,,2.107142857142857
3,general,2024-10-13,10,6,41,False,False,False,flu_season,1,,,1.75
3,general,2024-10-14,9,0,42,False,False,False,flu_season,3,1.0,1.0,2.107142857142857
3,general,2024-10-14,10,0,42,False,False,False,flu_season,4,2.0,3.0,1.75
3,general,2024-10-14,12,0,42,False,False,False,flu_season,1,1.0,2.0,1.4642857142857142
3,general,2024-10-14,13,0,42,False,False,False,flu_season,1,,2.0,1.2857142857142858
3,general,2024-10-14,15,0,42,False,False,False,flu_season,3,2.0,,1.5
3,general,2024-10-14,16,0,42,False,False,False,flu_season,1,1.0,,1.6428571428571428
3,general,2024-10-14,18,0,42,False,False,False,flu_season,2,1.0,2.0,1.8214285714285714
3,general,2024-10-14,19,0,42,False,False,False,flu_season,1,,2.0,1.25
3,general,2024-10-15,9,1,42,False,False,False,flu_season,3,2.0,2.0,2.107142857142857
3,general,2024-10-15,10,1,42,False,False,False,flu_season,2,2.0,2.0,1.7857142857142858
3,general,2024-10-15,11,1,42,False,False,False,flu_season,1,1.0,,2.0714285714285716
3,general,2024-10-15,15,1,42,False,False,False,flu_season,2,1.0,,1.4285714285714286
3,general,2024-10-15,16,1,42,False,False,False,flu_season,3,2.0,2.0,1.6071428571428572
3,general,2024-10-15,17,1,42,False,False,False,flu_season,4,,1.0,1.75
3,general,2024-10-16,10,2,42,False,False,False,flu_season,2,1.0,1.0,1.8214285714285714
3,general,2024-10-16,11,2,42,False,False,False,flu_season,1,2.0,2.0,2.0
3,general,2024-10-16,13,2,42,False,False,False,flu_season,1,2.0,,1.3571428571428572
3,general,2024-10-16,14,2,42,False,False,False,flu_season,1,,1.0,1.2857142857142858
3,general,2024-10-16,16,2,42,False,False,False,flu_season,5,4.0,,1.5714285714285714
3,general,2024-10-16,17,2,42,False,False,False,flu_season,1,2.0,,1.6785714285714286
3,general,2024-10-16,18,2,42,False,False,False,flu_season,1,,1.0,1.7857142857142858
3,general,2024-10-17,9,3,42,False,False,False,flu_season,1,1.0,2.0,1.9642857142857142
3,general,2024-10-17,10,3,42,False,False,False,flu_season,1,,1.0,1.75
3,general,2024-10-17,11,3,42,False,False,False,flu_season,3,2.0,1.0,2.107142857142857
3,general,2024-10-17,15,3,42,False,False,False,flu_season,2,3.0,,1.4285714285714286
3,general,2024-10-17,16,3,42,False,False,False,flu_season,1,,3.0,1.5714285714285714
3,general,2024-10-17,17,3,42,False,False,False,flu_season,2,2.0,2.0,1.6785714285714286
3,general,2024-10-17,18,3,42,False,False,False,flu_season,1,4.0,1.0,1.75
3,general,2024-10-17,19,3,42,False,False,False,flu_season,1,,,1.25
3,general,2024-10-18,9,4,42,False,False,False,flu_season,2,,1.0,1.9285714285714286
3,general,2024-10-18,12,4,42,False,False,False,flu_season,2,2.0,2.0,1.5357142857142858
3,general,2024-10-18,13,4,42,False,False,False,flu_season,1,1.0,,1.3928571428571428
3,general,2024-10-18,14,4,42,False,False,False,flu_season,1,,,1.3214285714285714
3,general,2024-10-18,15,4,42,False,False,False,flu_season,3,2.0,,1.4285714285714286
3,general,2024-10-18,17,4,42,False,False,False,flu_season,1,,2.0,1.7142857142857142
3,general,2024-10-18,18,4,42,False,False,False,flu_season,1,2.0,3.0,1.7142857142857142
3,general,2024-10-19,9,5,42,False,False,False,flu_season,1,2.0,1.0,1.9285714285714286
3,general,2024-10-19,15,5,42,False,False,False,flu_season,2,1.0,1.0,1.4642857142857142
3,general,2024-10-19,17,5,42,False,False,False,flu_season,1,1.0,,1.75
3,general,2024-10-19,18,5,42,False,False,False,flu_season,1,,1.0,1.7857142857142858
3,general,2024-10-19,19,5,42,False,False,False,flu_season,1,,2.0,1.2857142857142858
3,general,2024-10-20,13,6,42,False,False,False,flu_season,1,,,1.4285714285714286
3,general,2024-10-20,16,6,42,False,False,False,flu_season,1,,,1.6071428571428572
3,general,2024-10-21,9,0,43,False,False,False,flu_season,2,3.0,1.0,1.8571428571428572
3,general,2024-10-21,10,0,43,False,False,False,flu_season,1,4.0,2.0,1.8214285714285714
3,general,2024-10-21,11,0,43,False,False,False,flu_season,2,,4.0,1.9642857142857142
3,general,2024-10-21,12,0,43,False,False,False,flu_season,3,1.0,1.0,1.5357142857142858
3,general,2024-10-21,13,0,43,False,False,False,flu_season,1,1.0,,1.5
3,general,2024-10-21,15,0,43,False,False,False,flu_season,3,3.0,2.0,1.5
3,general,2024-10-21,16,0,43,False,False,False,flu_season,2,1.0,1.0,1.7142857142857142
3,general,2024-10-21,17,0,43,False,False,False,flu_season,1,,,1.7142857142857142
